age,income,engagement_score,visits_per_month,time_on_site,interaction_rate,location,device_type,membership,target
18.0,23505.0,56.24,4.0,3.84,0.0,Urban,Tablet,Free,no
33.0,20000.0,0.0,5.0,11.35,1.0,Suburban,Mobile,Silver,yes
18.0,100967.0,36.0,3.0,1.36,1.0,Urban,Tablet,Silver,no
18.0,20000.0,23.48,3.0,0.5,-0.0,Suburban,Mobile,Free,no
20.0,109125.0,52.04,4.0,4.49,0.85,Suburban,Desktop,Gold,no
31.0,29649.0,0.0,5.0,5.28,1.0,Suburban,Mobile,Silver,yes
28.0,115105.0,40.01,5.0,6.95,1.0,Urban,Mobile,Free,no
21.0,105638.0,29.56,6.0,2.02,1.0,Suburban,Mobile,Free,no
35.0,33954.0,62.98,3.0,3.41,0.0,Urban,Mobile,Free,no
26.0,92719.0,52.44,6.0,0.5,0.41,Suburban,Mobile,Free,no
40.0,20000.0,52.88,3.0,0.5,0.0,Rural,Desktop,Free,no
31.0,85166.0,31.39,8.0,1.14,0.86,Urban,Mobile,Platinum,no
28.0,73170.0,47.57,8.0,0.5,0.21,Urban,Desktop,Free,no
22.0,20000.0,0.0,9.0,10.86,1.0,Urban,Tablet,Free,yes
28.0,101578.0,38.06,3.0,1.75,0.93,Urban,Desktop,Free,yes
21.0,20000.0,17.98,5.0,0.75,0.38,Urban,Desktop,Free,yes
28.0,98519.0,33.44,4.0,4.76,1.0,Rural,Mobile,Free,no
51.0,85320.0,26.84,6.0,6.49,1.0,Urban,Mobile,Gold,no
35.0,20000.0,0.0,5.0,0.5,1.0,Rural,Tablet,Silver,yes
42.0,67009.0,20.14,6.0,0.6,0.84,Suburban,Mobile,Free,no
38.0,84492.0,39.68,7.0,3.57,0.74,Suburban,Mobile,Free,no
18.0,25775.0,39.28,2.0,6.4,0.35,Rural,Mobile,Free,no
40.0,24114.0,77.05,3.0,0.5,0.0,Suburban,Mobile,Free,no
25.0,110275.0,32.57,4.0,5.71,1.0,Suburban,Mobile,Free,no
62.0,102834.0,74.02,1.0,8.54,0.3,Urban,Desktop,Free,yes
18.0,102799.0,28.56,4.0,1.48,1.0,Urban,Mobile,Gold,no
18.0,28143.0,39.61,8.0,4.28,0.31,Urban,Mobile,Free,no
52.0,48913.0,0.0,5.0,11.98,1.0,Rural,Mobile,Silver,yes
29.0,68967.0,25.57,5.0,0.5,0.69,Rural,Mobile,Free,no
18.0,50241.0,58.25,9.0,8.05,0.29,Suburban,Desktop,Free,no
38.0,89525.0,26.42,5.0,7.22,1.0,Rural,Desktop,Free,no
48.0,93407.0,100.0,6.0,18.19,0.01,Urban,Mobile,Free,yes
27.0,20000.0,37.92,7.0,0.5,0.0,Suburban,Mobile,Free,no
70.0,102574.0,100.0,8.0,24.0,0.0,Rural,Mobile,Silver,yes
31.0,46773.0,50.37,3.0,4.25,0.2,Urban,Mobile,Gold,no
18.0,31613.0,46.07,4.0,5.78,0.25,Suburban,Mobile,Free,no
18.0,99901.0,27.31,3.0,0.5,1.0,Urban,Desktop,Free,no
23.0,111962.0,34.8,6.0,3.67,1.0,Urban,Mobile,Platinum,no
41.0,32094.0,88.27,7.0,0.5,0.0,Urban,Tablet,Free,no
28.0,48657.0,29.63,8.0,0.5,0.3,Suburban,Desktop,Silver,no
23.0,72731.0,22.77,7.0,0.5,0.85,Urban,Mobile,Gold,no
18.0,94316.0,15.62,5.0,2.36,1.0,Suburban,Mobile,Silver,no
25.0,66027.0,75.42,1.0,9.92,0.11,Urban,Mobile,Free,no
18.0,20000.0,0.0,3.0,11.72,1.0,Suburban,Mobile,Free,yes
29.0,121801.0,56.02,8.0,6.5,0.93,Suburban,Mobile,Free,no
21.0,29375.0,50.08,4.0,2.83,0.03,Urban,Mobile,Free,no
25.0,104926.0,49.44,4.0,4.65,0.84,Suburban,Desktop,Silver,no
57.0,50572.0,100.0,3.0,26.86,0.0,Suburban,Mobile,Free,yes
24.0,52863.0,41.48,4.0,0.5,0.0,Rural,Desktop,Free,no
18.0,20000.0,11.17,3.0,5.1,0.65,Urban,Desktop,Silver,no
26.0,63777.0,82.7,5.0,7.09,0.0,Urban,Tablet,Silver,no
25.0,134913.0,37.02,6.0,6.71,1.0,Urban,Desktop,Free,no
18.0,20000.0,19.6,6.0,2.3,0.54,Urban,Mobile,Free,yes
20.0,101041.0,31.28,-0.0,0.5,1.0,Rural,Mobile,Silver,no
18.0,109149.0,25.35,6.0,3.04,1.0,Suburban,Mobile,Free,no
19.0,64625.0,11.24,2.0,0.9,1.0,Urban,Mobile,Free,no
33.0,65322.0,21.82,7.0,0.5,0.77,Suburban,Mobile,Free,no
33.0,84168.0,53.29,7.0,0.5,0.36,Urban,Tablet,Silver,no
21.0,86590.0,24.83,7.0,3.26,1.0,Urban,Mobile,Silver,no
55.0,118510.0,98.33,5.0,17.04,0.3,Urban,Mobile,Free,yes
22.0,24377.0,59.44,6.0,3.25,0.0,Suburban,Mobile,Free,no
21.0,39353.0,26.61,3.0,6.15,0.71,Rural,Desktop,Free,yes
18.0,86853.0,27.89,6.0,0.5,0.98,Urban,Desktop,Gold,no
38.0,106707.0,45.51,8.0,5.57,0.92,Urban,Mobile,Platinum,no
39.0,106246.0,53.36,3.0,3.99,0.7,Suburban,Desktop,Free,no
18.0,109058.0,12.86,5.0,7.34,1.0,Urban,Mobile,Free,no
47.0,20000.0,18.09,5.0,0.5,0.0,Suburban,Desktop,Silver,no
27.0,108848.0,26.31,5.0,4.77,1.0,Rural,Mobile,Silver,no
18.0,78139.0,33.73,7.0,0.5,0.66,Suburban,Tablet,Silver,no
64.0,122269.0,100.0,6.0,31.21,0.0,Rural,Desktop,Free,yes
33.0,20000.0,51.72,6.0,0.5,0.0,Suburban,Desktop,Silver,no
18.0,22399.0,38.08,5.0,3.65,0.27,Suburban,Mobile,Free,no
29.0,21948.0,0.0,7.0,0.5,0.76,Urban,Mobile,Free,yes
25.0,20000.0,43.26,4.0,0.5,0.0,Rural,Mobile,Gold,no
44.0,24052.0,0.0,7.0,10.73,1.0,Suburban,Tablet,Gold,yes
34.0,20000.0,0.0,4.0,0.5,0.13,Urban,Mobile,Free,no
41.0,85128.0,39.09,5.0,2.55,0.71,Urban,Mobile,Free,no
19.0,89711.0,18.29,4.0,2.18,1.0,Rural,Mobile,Free,no
18.0,89876.0,44.31,6.0,0.5,0.56,Urban,Mobile,Silver,no
19.0,85233.0,41.53,1.0,0.5,0.63,Suburban,Desktop,Platinum,no
23.0,102159.0,20.56,8.0,2.66,1.0,Urban,Desktop,Silver,no
19.0,20000.0,14.94,4.0,0.5,0.0,Rural,Mobile,Silver,no
70.0,49678.0,100.0,3.0,22.38,0.0,Rural,Mobile,Free,yes
21.0,33524.0,31.22,3.0,9.85,0.69,Urban,Mobile,Gold,yes
24.0,59235.0,90.79,5.0,7.5,0.0,Suburban,Mobile,Silver,no
30.0,65004.0,71.03,6.0,9.39,0.15,Suburban,Mobile,Free,no
18.0,54348.0,32.07,3.0,13.0,1.0,Urban,Desktop,Gold,no
22.0,63761.0,35.45,8.0,0.5,0.42,Rural,Mobile,Free,no
26.0,45524.0,40.28,3.0,8.37,0.56,Rural,Mobile,Free,no
26.0,20000.0,44.92,6.0,0.5,0.0,Suburban,Mobile,Free,no
30.0,68862.0,35.8,3.0,0.5,0.53,Rural,Desktop,Free,no
21.0,37437.0,28.83,6.0,18.41,1.0,Urban,Desktop,Platinum,yes
24.0,76352.0,53.65,2.0,15.74,0.86,Urban,Mobile,Silver,no
18.0,20000.0,0.0,4.0,9.21,1.0,Suburban,Mobile,Free,no
18.0,28744.0,30.77,4.0,6.38,0.57,Urban,Mobile,Gold,no
38.0,77618.0,34.29,6.0,1.22,0.7,Urban,Desktop,Silver,no
25.0,86930.0,82.47,6.0,11.3,0.23,Rural,Mobile,Free,no
18.0,20000.0,0.0,6.0,0.5,0.34,Suburban,Mobile,Free,no
67.0,99142.0,100.0,7.0,21.96,0.0,Urban,Mobile,Silver,yes
55.0,110630.0,100.0,5.0,22.59,0.06,Rural,Mobile,Silver,yes
64.0,90626.0,100.0,6.0,20.33,0.0,Rural,Mobile,Free,yes
18.0,30882.0,33.46,8.0,6.06,0.51,Rural,Tablet,Silver,no
39.0,77166.0,23.08,6.0,0.5,0.86,Suburban,Mobile,Free,no
39.0,54780.0,61.59,3.0,5.61,0.07,Urban,Mobile,Gold,no
18.0,42303.0,59.29,6.0,5.77,0.11,Suburban,Mobile,Silver,no
45.0,111024.0,100.0,5.0,25.18,0.05,Rural,Mobile,Gold,yes
18.0,20000.0,37.13,4.0,4.56,0.28,Urban,Desktop,Free,no
24.0,20000.0,0.0,4.0,1.1,1.0,Urban,Mobile,Silver,yes
45.0,60472.0,51.57,5.0,0.73,0.14,Urban,Mobile,Free,yes
23.0,80812.0,34.8,4.0,0.5,0.61,Suburban,Tablet,Free,no
38.0,126286.0,95.27,8.0,16.1,0.48,Urban,Mobile,Silver,yes
18.0,98181.0,35.44,6.0,0.5,0.99,Urban,Desktop,Free,no
21.0,20000.0,46.57,9.0,0.5,0.0,Rural,Mobile,Free,no
58.0,109033.0,100.0,4.0,28.48,0.0,Rural,Mobile,Free,yes
44.0,20000.0,37.52,5.0,0.5,0.0,Suburban,Mobile,Free,no
20.0,44943.0,62.45,3.0,6.67,0.07,Suburban,Mobile,Silver,no
20.0,25600.0,58.94,2.0,4.12,0.0,Suburban,Mobile,Silver,no
21.0,20000.0,0.0,3.0,1.7,1.0,Urban,Mobile,Free,yes
21.0,43073.0,25.64,3.0,6.95,0.79,Suburban,Mobile,Gold,yes
18.0,20000.0,35.39,6.0,2.73,0.13,Urban,Desktop,Free,no
18.0,129482.0,36.91,6.0,3.91,1.0,Suburban,Mobile,Free,no
54.0,129741.0,100.0,5.0,25.54,0.19,Rural,Desktop,Silver,yes
35.0,20000.0,0.0,6.0,0.5,1.0,Urban,Tablet,Gold,yes
52.0,56458.0,100.0,5.0,29.47,0.0,Urban,Mobile,Free,yes
18.0,20000.0,4.23,6.0,0.5,0.46,Urban,Mobile,Free,no
28.0,36141.0,16.24,4.0,15.04,1.0,Suburban,Mobile,Free,yes
18.0,116101.0,39.48,6.0,1.62,1.0,Suburban,Mobile,Silver,no
42.0,60192.0,18.32,1.0,9.16,1.0,Urban,Tablet,Silver,yes
18.0,75181.0,52.46,9.0,0.5,0.23,Urban,Tablet,Free,no
33.0,20000.0,0.0,6.0,0.5,0.73,Rural,Desktop,Gold,no
25.0,69438.0,51.61,6.0,12.99,0.73,Rural,Mobile,Silver,no
65.0,91059.0,100.0,6.0,19.25,0.0,Rural,Mobile,Gold,yes
18.0,40709.0,41.23,6.0,8.81,0.54,Rural,Mobile,Free,no
19.0,77821.0,77.48,6.0,14.54,0.38,Suburban,Desktop,Silver,no
19.0,27528.0,27.32,4.0,4.12,0.52,Urban,Mobile,Silver,no
22.0,107921.0,30.16,3.0,4.97,1.0,Urban,Mobile,Free,no
27.0,20000.0,25.36,4.0,0.5,0.0,Urban,Mobile,Silver,no
28.0,86016.0,36.18,5.0,0.98,0.78,Suburban,Mobile,Silver,no
47.0,97680.0,100.0,10.0,29.67,0.0,Urban,Desktop,Silver,yes
30.0,55361.0,73.57,6.0,6.23,0.0,Urban,Mobile,Gold,no
61.0,88366.0,100.0,5.0,22.95,0.0,Rural,Desktop,Free,yes
18.0,98368.0,19.78,1.0,2.33,1.0,Rural,Mobile,Free,no
27.0,41053.0,9.6,7.0,0.5,0.57,Suburban,Desktop,Silver,yes
32.0,119126.0,54.17,7.0,6.28,0.92,Rural,Desktop,Free,no
30.0,77477.0,82.34,4.0,10.01,0.07,Rural,Mobile,Silver,no
18.0,108857.0,36.95,7.0,2.82,1.0,Suburban,Mobile,Gold,no
18.0,30939.0,5.39,4.0,8.16,1.0,Urban,Desktop,Gold,no
19.0,20000.0,36.6,6.0,0.5,0.0,Rural,Mobile,Free,no
37.0,20000.0,59.87,9.0,0.5,0.0,Suburban,Desktop,Gold,no
31.0,92164.0,23.42,8.0,2.86,1.0,Urban,Tablet,Free,no
18.0,20000.0,20.74,4.0,0.5,0.24,Suburban,Tablet,Free,yes
28.0,33577.0,0.61,5.0,0.5,0.69,Urban,Tablet,Gold,yes
26.0,37754.0,38.08,7.0,5.9,0.44,Rural,Tablet,Silver,no
23.0,20000.0,29.71,6.0,0.5,0.0,Urban,Mobile,Gold,no
48.0,125958.0,65.63,2.0,5.95,0.68,Suburban,Mobile,Free,yes
32.0,20000.0,48.81,7.0,1.16,0.0,Rural,Desktop,Silver,no
26.0,22114.0,9.38,2.0,14.99,1.0,Urban,Mobile,Free,yes
18.0,20000.0,0.0,6.0,0.5,0.75,Suburban,Tablet,Silver,yes
18.0,116093.0,60.8,7.0,2.1,0.68,Rural,Mobile,Free,no
20.0,20000.0,0.0,7.0,8.94,1.0,Suburban,Mobile,Free,yes
29.0,20000.0,4.45,4.0,2.19,0.6,Urban,Mobile,Free,no
18.0,20000.0,15.28,3.0,0.5,0.16,Rural,Desktop,Free,no
30.0,123434.0,53.45,4.0,7.51,1.0,Urban,Desktop,Silver,no
23.0,64444.0,51.57,6.0,12.82,0.69,Rural,Mobile,Free,no
18.0,95891.0,44.1,4.0,0.5,0.61,Urban,Desktop,Free,no
32.0,114820.0,45.58,7.0,5.45,1.0,Suburban,Desktop,Free,no
18.0,20000.0,7.03,3.0,2.97,0.71,Urban,Mobile,Free,no
27.0,39903.0,72.67,6.0,5.28,0.0,Suburban,Desktop,Silver,no
24.0,20000.0,27.33,0.0,0.5,0.0,Urban,Mobile,Gold,no
23.0,97180.0,49.85,7.0,0.5,0.61,Suburban,Desktop,Silver,no
18.0,20000.0,36.95,4.0,3.2,0.15,Urban,Mobile,Silver,no
20.0,20000.0,20.3,3.0,0.5,0.14,Suburban,Mobile,Free,no
28.0,104766.0,32.14,8.0,5.55,1.0,Rural,Desktop,Gold,no
28.0,71999.0,37.77,7.0,0.5,0.51,Urban,Desktop,Gold,no
37.0,81939.0,97.04,2.0,10.36,0.0,Suburban,Mobile,Free,no
36.0,86626.0,34.92,2.0,5.35,0.93,Suburban,Tablet,Free,no
25.0,77196.0,33.81,5.0,0.53,0.74,Suburban,Mobile,Silver,no
46.0,117558.0,84.83,4.0,12.52,0.44,Suburban,Mobile,Free,yes
25.0,98037.0,41.51,3.0,2.09,0.85,Suburban,Mobile,Gold,no
28.0,20000.0,0.0,5.0,6.11,1.0,Rural,Mobile,Gold,yes
18.0,49224.0,36.77,5.0,10.12,0.78,Urban,Mobile,Gold,no
24.0,93842.0,50.05,3.0,0.5,0.58,Urban,Mobile,Free,no
23.0,71021.0,34.16,4.0,0.5,0.61,Suburban,Mobile,Free,no
26.0,66465.0,79.42,8.0,9.61,0.03,Suburban,Desktop,Silver,no
50.0,100705.0,69.73,5.0,7.19,0.37,Rural,Tablet,Free,yes
18.0,42408.0,0.0,5.0,11.33,1.0,Suburban,Mobile,Free,no
32.0,20000.0,48.62,6.0,0.5,0.0,Suburban,Tablet,Free,no
26.0,20000.0,0.0,5.0,0.5,1.0,Suburban,Mobile,Free,yes
21.0,24567.0,0.0,4.0,3.87,1.0,Rural,Mobile,Platinum,yes
29.0,20000.0,4.11,3.0,0.5,0.55,Suburban,Mobile,Free,no
41.0,97344.0,92.04,4.0,14.7,0.19,Suburban,Mobile,Silver,yes
59.0,107459.0,100.0,7.0,40.69,0.0,Suburban,Mobile,Silver,yes
28.0,69352.0,41.77,7.0,0.5,0.33,Suburban,Mobile,Silver,no
34.0,45955.0,83.86,6.0,2.56,0.0,Rural,Mobile,Silver,no
23.0,20000.0,31.15,4.0,4.11,0.3,Urban,Tablet,Silver,no
18.0,76133.0,24.64,3.0,0.5,0.81,Suburban,Mobile,Free,no
22.0,20000.0,47.76,7.0,0.5,0.0,Urban,Mobile,Free,no
27.0,38207.0,62.02,5.0,2.82,0.0,Suburban,Desktop,Platinum,no
26.0,20000.0,49.06,7.0,0.5,0.0,Rural,Desktop,Silver,no
18.0,20000.0,0.0,6.0,0.5,0.3,Rural,Desktop,Gold,no
29.0,20000.0,28.45,6.0,0.5,0.0,Rural,Mobile,Free,no
46.0,96872.0,100.0,4.0,28.21,0.0,Urban,Desktop,Free,yes
34.0,20000.0,0.0,5.0,0.5,1.0,Suburban,Tablet,Platinum,yes
18.0,86727.0,27.19,4.0,0.69,1.0,Suburban,Mobile,Free,no
18.0,86523.0,25.33,6.0,0.5,0.96,Suburban,Mobile,Silver,no
41.0,60137.0,38.63,4.0,0.5,0.35,Rural,Mobile,Free,no
18.0,137972.0,41.14,6.0,5.02,1.0,Suburban,Mobile,Silver,no
31.0,72913.0,24.39,4.0,1.54,0.89,Urban,Mobile,Silver,no
18.0,110209.0,38.34,9.0,4.08,1.0,Urban,Desktop,Free,no
23.0,20000.0,34.79,1.0,1.66,0.15,Rural,Desktop,Free,no
41.0,20000.0,20.67,4.0,0.5,0.0,Rural,Mobile,Gold,no
24.0,20000.0,44.85,6.0,0.5,0.0,Suburban,Desktop,Free,no
22.0,116996.0,63.64,6.0,3.62,0.66,Rural,Mobile,Silver,no
23.0,23112.0,50.79,5.0,4.08,0.0,Urban,Mobile,Free,no
25.0,20000.0,12.95,4.0,0.5,0.02,Urban,Desktop,Silver,no
52.0,92211.0,100.0,5.0,31.24,0.0,Suburban,Mobile,Platinum,yes
25.0,23377.0,28.66,5.0,3.41,0.4,Urban,Mobile,Gold,no
33.0,20000.0,46.78,5.0,0.5,0.0,Urban,Mobile,Gold,no
21.0,88717.0,44.1,6.0,0.5,0.6,Suburban,Mobile,Gold,no
26.0,20000.0,0.0,5.0,0.5,0.53,Suburban,Mobile,Silver,no
18.0,20000.0,0.0,3.0,0.5,0.32,Suburban,Mobile,Platinum,no
70.0,100738.0,86.02,3.0,12.87,0.14,Urban,Mobile,Gold,yes
62.0,34966.0,82.72,4.0,10.63,0.0,Urban,Mobile,Free,yes
44.0,117251.0,47.49,4.0,6.67,1.0,Suburban,Tablet,Free,no
29.0,66908.0,40.01,4.0,0.5,0.35,Suburban,Tablet,Free,no
18.0,84504.0,91.66,2.0,15.94,0.28,Suburban,Tablet,Silver,no
47.0,48227.0,0.0,7.0,6.36,1.0,Rural,Mobile,Free,yes
56.0,104226.0,40.78,4.0,8.89,1.0,Rural,Mobile,Free,no
56.0,99352.0,100.0,1.0,18.37,0.05,Suburban,Mobile,Free,yes
18.0,20000.0,27.89,5.0,1.02,0.13,Suburban,Desktop,Free,no
18.0,89778.0,26.22,6.0,0.5,1.0,Rural,Mobile,Free,no
26.0,20000.0,55.26,4.0,0.5,0.0,Urban,Mobile,Free,no
18.0,94608.0,36.81,1.0,1.06,0.92,Urban,Desktop,Free,no
31.0,90603.0,34.69,4.0,5.06,0.99,Suburban,Mobile,Silver,no
43.0,80236.0,62.26,2.0,0.5,0.0,Urban,Mobile,Free,no
35.0,62627.0,57.9,6.0,7.89,0.32,Suburban,Desktop,Free,no
26.0,91068.0,28.96,4.0,2.84,1.0,Suburban,Desktop,Free,no
35.0,107608.0,49.55,5.0,2.75,0.76,Suburban,Mobile,Gold,no
29.0,20000.0,50.48,2.0,0.57,0.0,Rural,Mobile,Free,no
25.0,33181.0,16.52,8.0,6.7,0.86,Urban,Desktop,Free,no
18.0,130611.0,35.76,5.0,1.51,1.0,Urban,Desktop,Silver,no
40.0,20000.0,0.0,5.0,0.5,0.2,Urban,Mobile,Free,no
70.0,31801.0,82.73,9.0,10.67,0.0,Urban,Mobile,Gold,yes
36.0,103747.0,45.78,4.0,5.12,0.87,Rural,Desktop,Silver,no
18.0,124491.0,29.41,6.0,5.13,1.0,Rural,Tablet,Silver,no
32.0,41384.0,0.0,3.0,6.19,1.0,Rural,Desktop,Free,yes
53.0,109993.0,100.0,6.0,17.8,0.19,Urban,Mobile,Free,yes
18.0,20000.0,10.26,0.0,0.5,0.0,Urban,Mobile,Gold,no
46.0,66128.0,94.69,5.0,14.97,0.0,Suburban,Desktop,Free,yes
18.0,20000.0,11.8,6.0,4.03,0.62,Urban,Mobile,Silver,no
18.0,77102.0,39.24,6.0,0.5,0.49,Urban,Mobile,Platinum,no
70.0,49775.0,100.0,5.0,22.46,0.0,Urban,Mobile,Free,yes
33.0,20000.0,49.81,7.0,0.5,0.0,Urban,Tablet,Silver,no
19.0,60042.0,47.72,3.0,9.91,0.64,Suburban,Mobile,Free,no
31.0,20000.0,0.0,6.0,0.5,1.0,Suburban,Desktop,Free,yes
25.0,106767.0,55.01,5.0,3.24,0.71,Suburban,Mobile,Silver,no
58.0,125013.0,100.0,4.0,25.14,0.15,Rural,Desktop,Silver,yes
36.0,64220.0,37.24,7.0,0.5,0.44,Suburban,Desktop,Free,no
23.0,112022.0,30.89,6.0,7.59,1.0,Suburban,Tablet,Silver,no
29.0,101087.0,35.75,6.0,2.63,0.99,Rural,Mobile,Free,no
18.0,20000.0,29.05,9.0,3.49,0.31,Urban,Desktop,Free,no
60.0,96057.0,100.0,6.0,35.15,0.0,Urban,Desktop,Gold,yes
20.0,163219.0,26.51,5.0,15.27,1.0,Suburban,Mobile,Free,no
26.0,26576.0,46.52,6.0,3.08,0.06,Urban,Mobile,Free,no
31.0,20000.0,66.21,8.0,0.5,0.0,Urban,Mobile,Free,no
41.0,78938.0,35.07,9.0,4.36,0.79,Urban,Desktop,Free,no
29.0,86606.0,27.26,3.0,2.89,1.0,Suburban,Tablet,Free,no
31.0,20000.0,0.0,6.0,0.5,1.0,Urban,Desktop,Silver,yes
28.0,20000.0,9.08,8.0,0.5,0.0,Suburban,Mobile,Free,no
40.0,20000.0,32.86,9.0,0.5,0.02,Urban,Desktop,Free,no
18.0,20000.0,0.0,6.0,2.51,0.71,Urban,Tablet,Gold,yes
18.0,140378.0,50.45,4.0,7.15,1.0,Suburban,Mobile,Silver,no
49.0,78711.0,97.34,6.0,16.0,0.0,Rural,Mobile,Silver,yes
23.0,36259.0,64.88,7.0,2.19,0.0,Suburban,Desktop,Free,no
21.0,20000.0,20.91,5.0,4.81,0.58,Urban,Mobile,Silver,no
24.0,20000.0,0.0,2.0,0.5,0.45,Urban,Desktop,Gold,no
19.0,77472.0,82.2,3.0,12.63,0.21,Rural,Tablet,Free,no
33.0,54365.0,49.68,6.0,7.51,0.39,Urban,Mobile,Silver,no
18.0,102205.0,30.49,4.0,0.5,1.0,Rural,Desktop,Free,no
27.0,30243.0,42.34,2.0,2.52,0.15,Urban,Desktop,Silver,no
18.0,51340.0,42.48,7.0,16.33,0.88,Rural,Mobile,Free,yes
29.0,84445.0,81.82,4.0,14.48,0.31,Urban,Desktop,Platinum,no
37.0,95116.0,28.72,7.0,5.23,1.0,Rural,Tablet,Silver,no
41.0,109765.0,97.35,5.0,16.46,0.27,Urban,Desktop,Free,yes
36.0,73202.0,84.35,7.0,8.71,0.0,Rural,Mobile,Platinum,no
56.0,120077.0,100.0,5.0,22.3,0.17,Suburban,Desktop,Silver,yes
22.0,119347.0,98.38,9.0,21.48,0.6,Suburban,Tablet,Free,no
51.0,106221.0,97.34,6.0,16.4,0.19,Urban,Mobile,Silver,yes
18.0,48040.0,46.08,8.0,11.44,0.64,Suburban,Mobile,Silver,no
25.0,117108.0,91.29,4.0,14.63,0.47,Rural,Mobile,Gold,yes
31.0,35461.0,40.37,5.0,3.9,0.28,Suburban,Desktop,Silver,no
18.0,93102.0,41.53,6.0,0.5,0.75,Urban,Mobile,Platinum,no
64.0,92357.0,60.31,5.0,4.05,0.31,Urban,Mobile,Silver,yes
45.0,99916.0,77.85,8.0,9.72,0.31,Suburban,Desktop,Free,yes
35.0,111793.0,41.79,2.0,8.33,1.0,Urban,Mobile,Free,no
27.0,30065.0,0.0,3.0,0.5,0.98,Urban,Mobile,Silver,yes
18.0,123467.0,24.97,7.0,7.8,1.0,Rural,Tablet,Free,no
42.0,83878.0,52.84,4.0,0.5,0.34,Suburban,Mobile,Free,no
19.0,74296.0,79.98,4.0,12.45,0.22,Rural,Desktop,Silver,no
22.0,72896.0,26.44,4.0,0.5,0.84,Suburban,Mobile,Free,no
45.0,73271.0,34.71,3.0,1.05,0.61,Urban,Tablet,Free,no
54.0,81161.0,47.9,9.0,3.77,0.48,Urban,Mobile,Free,no
28.0,64247.0,41.7,5.0,0.5,0.32,Suburban,Mobile,Silver,no
40.0,92981.0,36.78,7.0,3.72,0.88,Rural,Mobile,Silver,no
18.0,43523.0,55.64,5.0,11.42,0.45,Urban,Tablet,Gold,no
60.0,54800.0,83.23,6.0,11.18,0.0,Urban,Mobile,Silver,yes
45.0,92432.0,100.0,5.0,25.95,0.0,Urban,Mobile,Free,yes
33.0,79037.0,28.54,4.0,0.8,0.84,Suburban,Mobile,Free,no
25.0,131426.0,35.51,2.0,9.43,1.0,Urban,Mobile,Silver,no
26.0,20000.0,34.71,1.0,0.5,0.0,Urban,Mobile,Free,no
18.0,85174.0,71.0,7.0,14.65,0.61,Suburban,Mobile,Silver,no
18.0,73174.0,44.87,5.0,0.5,0.41,Suburban,Mobile,Free,no
18.0,105220.0,29.57,7.0,0.5,1.0,Urban,Mobile,Gold,no
52.0,79018.0,79.68,4.0,9.93,0.04,Urban,Mobile,Free,yes
22.0,23198.0,5.7,5.0,0.5,0.69,Rural,Mobile,Free,yes
18.0,114308.0,27.29,6.0,6.41,1.0,Urban,Tablet,Gold,no
69.0,62616.0,100.0,6.0,24.38,0.0,Suburban,Mobile,Gold,yes
30.0,48399.0,48.27,2.0,5.3,0.3,Urban,Mobile,Free,no
18.0,24486.0,31.82,4.0,5.79,0.48,Suburban,Mobile,Silver,no
31.0,20000.0,18.32,2.0,0.5,0.0,Rural,Mobile,Free,no
18.0,31985.0,57.82,8.0,8.73,0.15,Urban,Mobile,Silver,no
57.0,128271.0,100.0,3.0,24.45,0.2,Suburban,Desktop,Silver,yes
43.0,69751.0,79.22,4.0,9.72,0.0,Rural,Mobile,Silver,yes
32.0,20000.0,63.97,5.0,0.5,0.0,Suburban,Mobile,Silver,no
18.0,108636.0,34.77,5.0,1.96,1.0,Suburban,Desktop,Silver,no
39.0,20000.0,53.09,3.0,0.5,0.0,Rural,Mobile,Free,no
18.0,136687.0,29.03,6.0,9.75,1.0,Rural,Desktop,Free,no
18.0,21703.0,19.38,9.0,5.37,0.68,Suburban,Desktop,Free,no
37.0,32113.0,0.0,1.0,4.57,1.0,Rural,Desktop,Free,yes
18.0,20000.0,21.78,2.0,0.5,0.24,Rural,Mobile,Free,yes
18.0,33602.0,44.21,6.0,6.9,0.37,Urban,Tablet,Free,no
39.0,61817.0,76.35,3.0,7.8,0.0,Rural,Desktop,Free,no
64.0,107656.0,100.0,5.0,27.86,0.0,Rural,Mobile,Free,yes
18.0,45778.0,62.3,6.0,7.94,0.2,Urban,Mobile,Free,yes
60.0,136877.0,100.0,3.0,29.09,0.18,Rural,Desktop,Silver,yes
33.0,30429.0,0.0,4.0,11.25,1.0,Urban,Mobile,Free,yes
22.0,20000.0,0.0,8.0,1.37,0.98,Suburban,Mobile,Silver,yes
20.0,23434.0,50.08,5.0,3.37,0.0,Urban,Mobile,Gold,no
26.0,112614.0,24.39,5.0,5.8,1.0,Suburban,Mobile,Silver,no
43.0,46228.0,31.0,3.0,0.5,0.22,Suburban,Desktop,Gold,no
18.0,48065.0,50.38,7.0,8.73,0.43,Suburban,Mobile,Silver,no
29.0,20000.0,8.48,3.0,0.5,0.11,Suburban,Mobile,Free,no
34.0,99717.0,48.48,4.0,4.4,0.77,Urban,Mobile,Gold,no
25.0,20000.0,0.0,4.0,0.5,0.0,Suburban,Desktop,Free,no
36.0,31886.0,50.92,4.0,3.65,0.0,Urban,Mobile,Free,no
32.0,92811.0,28.9,5.0,3.45,1.0,Rural,Desktop,Silver,no
30.0,50345.0,42.05,4.0,8.62,0.56,Suburban,Mobile,Free,no
